Date,Plot_Number,Rice_Cultivar,Experiment_Name,Bay_Length,Nitrogen_Rate,Replicate,Yield,Heading_50,Heading_100,Percent_Stand,Final_Lodge,SPAD,Leaf1_Temp,Leaf2_Temp,Measurement_Stage,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
6/25/2022,31783,RT7521FP,Inbred\Hybrid,"16'3""""",130,3,13.87516154,83,85,70.0,0,,,,,9.606734,-1.9413477,-2.4332895,3.7827818,7.9999275,5.830289,6.144149,9.133383,6.107705,3.698278,132,217,-41
6/25/2022,31784,RT7521FP,Inbred\Hybrid,"16'3""""",130,3,13.70175548,84,86,85.0,0,,,,,9.769098,-1.4400059,-1.7549211,5.2398534,7.2399616,5.7440505,5.9401984,8.66758,5.8879395,3.696417,132,218,-42
6/25/2022,31785,RT7521FP,Inbred\Hybrid,"22'9""""",130,3,14.56897697,84,86,90.0,0,,,,,9.385791,-3.268663,-3.2957585,2.9246833,8.252173,5.0127945,4.5592427,9.616773,6.156863,3.3231893,132,218,-42
6/25/2022,31786,RT7521FP,Inbred\Hybrid,"22'9""""",130,3,14.56897697,84,86,90.0,0,,,,,9.678444,-2.8763719,-2.9812722,3.1358252,8.203965,5.3006473,4.9836054,9.612475,6.0686393,3.4686382,132,218,-42
6/25/2022,31787,RT7521FP,Inbred\Hybrid,"16'3""""",130,3,13.18153729,83,85,80.0,0,,,,,9.4701395,-1.7431574,-2.1767836,4.493346,7.9190674,5.82067,5.84335,9.097533,5.6757507,3.7372093,132,217,-41
6/25/2022,31788,RT7521FP,Inbred\Hybrid,"16'3""""",130,3,13.35494335,84,86,75.0,0,,,,,9.510164,-1.7897278,-2.3830807,4.5277877,7.9087696,5.8897085,5.812412,9.016115,5.594294,3.7164917,132,218,-42
6/25/2022,31789,RT7521FP,Inbred\Hybrid,"22'9""""",130,3,12.48772186,84,86,85.0,0,,,,,9.649192,-1.8596466,-2.1745455,4.990284,7.4952564,5.786089,5.88994,8.86061,5.556124,3.9288714,132,218,-42
6/25/2022,31790,NIL 43,Inbred\Hybrid,"35'9""""",130,1,10.05946344,86,88,100.0,0,,,,,10.01908,-3.4063234,-2.8078575,1.8893623,6.3745656,3.8992538,3.9810512,8.389728,8.257085,1.9343358,132,220,-44
6/25/2022,31791,Jefferson,Inbred\Hybrid,"42'3""""",130,1,6.243765336,76,78,98.0,0,,,,,10.293881,-3.0408325,-2.736656,1.834069,6.303155,4.153009,4.681184,8.040382,8.871389,1.8123548,132,210,-34
6/25/2022,31792,Jefferson,Inbred\Hybrid,"42'3""""",130,1,6.243765336,76,78,99.0,0,,,,,10.42665,-3.124514,-2.733256,1.9261683,5.967423,4.0157638,4.409855,7.917639,8.888053,1.6882759,132,210,-34
6/25/2022,31793,NIL 43,Inbred\Hybrid,"35'9""""",130,1,9.886057375,86,88,100.0,0,,,,,10.0193205,-3.3670225,-2.900253,1.8975905,6.3375893,3.9182966,4.009237,8.238536,8.275154,1.7870893,132,220,-44
6/25/2022,31794,Jefferson,Inbred\Hybrid,"35'9""""",130,1,6.937580769,75,77,100.0,0,,,,,9.520915,-3.413767,-2.7680771,2.4127126,7.543421,4.9568815,4.8673725,7.896007,7.431676,2.4279509,132,209,-33
6/25/2022,31795,NIL 43,Inbred\Hybrid,"42'3""""",130,1,8.845429819,86,88,100.0,0,,,,,10.024321,-3.5065746,-2.8550847,1.7351326,6.8632655,4.2964325,4.252634,8.255715,8.186362,1.916768,132,220,-44
6/25/2022,31796,Jefferson,Inbred\Hybrid,"42'3""""",130,1,6.070359275,76,78,100.0,0,,,,,10.177294,-3.250073,-2.40643,2.0277882,6.6057606,4.640587,5.047894,7.7554116,8.03855,2.2073557,132,210,-34
6/25/2022,31797,NIL 43,Inbred\Hybrid,"35'9""""",130,1,9.539245252,86,88,100.0,0,,,,,9.947503,-3.526901,-2.8192356,1.9078841,6.9816337,4.419231,4.321181,8.130503,7.9455414,2.0624177,132,220,-44
6/25/2022,31798,Jefferson,Inbred\Hybrid,"35'9""""",130,1,6.764174707,76,78,100.0,0,,,,,10.201513,-3.2821312,-2.56957,2.0323107,6.0624356,4.144849,4.4775686,7.732504,8.516409,1.8548805,132,210,-34
6/25/2022,31799,NIL 43,Inbred\Hybrid,"42'3""""",130,1,8.672023758,86,88,100.0,0,,,,,10.312753,-3.3100982,-2.7100205,1.8883607,6.1823936,4.1300926,4.2762446,7.906294,8.5363655,1.7283762,132,220,-44
6/25/2022,31800,Jefferson,Inbred\Hybrid,"42'3""""",130,2,5.896953213,76,78,100.0,0,,,,,10.65744,-2.348315,-1.7569736,2.2229397,6.520602,5.0184946,6.031805,7.998473,8.429087,2.3734758,132,210,-34
6/25/2022,31801,Jefferson,Inbred\Hybrid,"35'9""""",130,2,6.590768646,76,78,100.0,0,,,,,10.411609,-2.828422,-1.9836656,2.029438,6.32426,4.5934367,5.333606,7.8228106,8.477557,2.1095505,132,210,-34
6/25/2022,31802,NIL 43,Inbred\Hybrid,"35'9""""",130,2,9.539245252,86,88,100.0,0,,,,,10.282306,-2.861131,-1.8025434,1.9758222,6.6764526,4.7450333,5.434309,7.9843245,8.228548,2.2715738,132,220,-44
6/25/2022,31803,Jefferson,Inbred\Hybrid,"42'3""""",130,2,5.898865077,76,78,100.0,0,,,,,10.9399605,-2.1981928,-1.7636794,2.0433445,5.657337,4.41936,5.6203218,7.6924286,9.321061,1.7555976,132,210,-34
6/25/2022,31804,Jefferson,Inbred\Hybrid,"42'3""""",130,2,6.417171398,76,78,99.0,0,,,,,10.645094,-2.339326,-1.8133501,2.1502893,6.1534767,4.6755586,5.783835,7.845321,8.752808,2.0649736,132,210,-34
6/25/2022,31805,NIL 43,Inbred\Hybrid,"35'9""""",130,2,10.18124917,87,89,100.0,0,,,,,10.2172165,-2.5421999,-2.1543891,2.524838,6.990808,5.3814316,6.1423206,7.684164,7.924697,2.510581,132,221,-45
6/25/2022,31806,Jefferson,Inbred\Hybrid,"35'9""""",130,2,6.590768646,76,78,100.0,0,,,,,10.518698,-2.083479,-1.7817693,2.5650957,6.511217,5.234742,6.520149,7.8547235,8.263577,2.5069127,132,210,-34
6/25/2022,31807,NIL 43,Inbred\Hybrid,"42'3""""",130,2,8.847341683,87,89,100.0,0,,,,,10.632841,-2.9716797,-1.9402475,1.7429532,6.129019,4.356498,4.995133,7.969475,8.796773,1.9765668,132,221,-45
6/25/2022,31808,NIL 43,Inbred\Hybrid,"42'3""""",130,2,8.849253547,87,89,99.0,0,,,,,10.526175,-1.6121291,-1.4445627,3.3362892,6.964506,5.8470397,6.751776,7.8179083,7.5455666,2.748227,132,221,-45
6/25/2022,31809,NIL 43,Inbred\Hybrid,"35'9""""",130,2,9.712651314,87,89,100.0,0,,,,,10.83277,-2.2056727,-1.754434,2.0983565,5.9467196,4.567694,5.7103343,7.812972,9.029846,1.9014364,132,221,-45
6/25/2022,31810,NIL 43,Inbred\Hybrid,"35'9""""",130,3,9.886057375,88,90,100.0,0,,,,,10.542164,-2.6757083,-1.9133674,2.0399606,6.574987,4.895547,5.759344,8.09088,8.35015,2.420366,132,222,-46
6/25/2022,31811,Jefferson,Inbred\Hybrid,"42'3""""",130,3,5.900776941,77,79,100.0,0,,,,,10.8579855,-2.3442042,-1.7978029,2.036333,6.0573955,4.6338005,5.575166,7.8247595,9.129426,1.9226874,132,211,-35
6/25/2022,31812,NIL 43,Inbred\Hybrid,"42'3""""",130,3,9.192241943,87,89,100.0,0,,,,,10.44734,-2.4600487,-1.8471783,2.1699586,6.3966227,4.7625856,5.7687497,7.831156,8.617271,2.1504846,132,221,-45
6/25/2022,31813,Jefferson,Inbred\Hybrid,"35'9""""",130,3,6.590768646,77,79,100.0,0,,,,,10.843874,-2.2216399,-2.0039153,2.114136,5.6151037,4.349477,5.532433,7.667464,9.325971,1.6794038,132,211,-35
6/25/2022,31814,Jefferson,Inbred\Hybrid,"35'9""""",130,3,6.419083262,76,78,100.0,0,,,,,10.585774,-2.6243806,-2.4425898,2.0787752,6.0156355,4.3861585,5.165684,7.7974696,9.104773,1.802817,132,210,-34
6/25/2022,31815,Jefferson,Inbred\Hybrid,"42'3""""",130,3,5.549949903,76,78,99.0,0,,,,,10.136204,-2.8504877,-2.7628336,2.2248719,6.330769,4.406894,5.1043925,7.65929,8.591721,1.9161507,132,210,-34
6/25/2022,31816,NIL 43,Inbred\Hybrid,"42'3""""",130,3,9.539245252,87,89,100.0,0,,,,,9.868674,-3.5747077,-2.7925622,2.3039691,7.8148694,4.9982705,4.3443055,8.54839,6.9424753,2.7011297,132,221,-45
6/25/2022,31817,Jefferson,Inbred\Hybrid,"35'9""""",130,3,6.937580769,77,79,100.0,0,,,,,10.379929,-2.1919272,-2.6819804,2.994714,7.039476,5.4442554,6.0815234,8.13667,7.5594378,2.7164779,132,211,-35
6/25/2022,31818,NIL 43,Inbred\Hybrid,"35'9""""",130,3,10.18124917,87,89,100.0,0,,,,,10.252582,-3.1936562,-2.9246442,2.6659799,7.901722,5.441448,4.734757,8.664481,6.6402,2.907846,132,221,-45
6/25/2022,31819,NIL 43,Inbred\Hybrid,"42'3""""",130,3,9.018835881,87,89,99.0,0,,,,,10.093006,-3.0471754,-2.6007884,2.5041037,7.6329913,5.388454,5.2878623,8.210787,7.1403103,2.7047374,132,221,-45
6/25/2022,31868,Santee Gold,Santee_Gold,"16'3""""",75,1,9.096648744,91,93,,0,,,,,9.847363,-3.0288177,-2.9524257,2.0640593,7.168777,3.9789793,4.2639346,9.697781,7.567681,2.5568953,132,225,-49
6/25/2022,31869,Carolina Gold,Santee_Gold,"16'3""""",75,1,3.914541468,89,91,,40,,,,,10.082221,-2.959699,-2.6904323,1.8617948,6.918131,3.9892766,4.442526,9.539073,7.8135524,2.4226482,132,223,-47
6/25/2022,31870,RoyJ,Santee_Gold,"16'3""""",75,1,13.73674259,91,94,,0,,,,,9.823112,-1.5451851,-1.7771536,4.4646807,7.1470494,5.881932,6.1552844,7.647022,6.709665,2.9776385,132,226,-50
6/25/2022,31871,Charleston Gold,Santee_Gold,"16'3""""",75,1,6.171496878,85,88,,50,,,,,9.798526,-3.4443772,-2.8339841,1.892166,7.260878,4.1666374,4.195649,9.174573,7.4340177,2.5405672,132,220,-44
6/25/2022,31872,Santee Gold,Santee_Gold,"16'3""""",75,2,9.503875769,90,92,,0,,,,,9.772604,-3.1864104,-2.8395288,1.879055,6.4707365,3.7828214,4.27131,8.693683,8.215697,1.9821205,132,224,-48
6/25/2022,31873,Charleston Gold,Santee_Gold,"16'3""""",75,2,5.397191973,85,88,,30,,,,,9.791257,-3.1208317,-2.7821977,1.9610833,7.5744715,4.443207,4.8189306,9.3680725,7.6205854,2.5830424,132,220,-44
6/25/2022,31874,Carolina Gold,Santee_Gold,"16'3""""",75,2,3.851449957,89,91,,25,,,,,10.473442,-2.2292,-1.726625,2.3312073,7.5226717,4.9109,5.5396934,9.5172825,7.5692563,2.8611147,132,223,-47
6/25/2022,31875,RoyJ,Santee_Gold,"16'3""""",75,2,12.84485805,91,94,,0,,,,,10.535457,-2.6017091,-2.2159586,2.0974467,5.395759,3.8981884,4.845902,7.803012,9.203966,1.6513788,132,226,-50
6/25/2022,31876,Charleston Gold,Santee_Gold,"16'3""""",75,3,7.232581379,85,88,,50,,,,,9.911756,-2.9883573,-2.5729053,2.1568499,7.576024,4.529249,4.826812,9.590024,7.303478,2.871137,132,220,-44
6/25/2022,31877,RoyJ,Santee_Gold,"16'3""""",75,3,13.16891899,91,94,,0,,,,,10.37464,-1.7968957,-2.615969,2.9728236,6.837006,5.1330748,6.1317525,8.091409,8.227031,2.3506653,132,226,-50
6/25/2022,31878,Carolina Gold,Santee_Gold,"16'3""""",75,3,3.676514404,89,91,,50,,,,,10.1865635,-2.8956726,-2.825957,1.931295,6.744263,3.8195162,4.338494,9.669593,7.861159,2.4315143,132,223,-47
6/25/2022,31879,Santee Gold,Santee_Gold,"16'3""""",75,3,10.2609739,91,94,,0,,,,,9.759305,-2.3282568,-2.0805602,3.0038772,8.024616,5.1275883,5.5729346,9.787829,6.5846286,3.4098504,132,226,-50
6/25/2022,31880,Charleston Gold,Santee_Gold,"29'3""""",150,1,6.214513817,87,91,,60,,,,,9.773493,-3.2486851,-3.025306,2.1903133,6.4934673,3.7379618,3.913099,8.969028,7.7354813,2.167232,132,223,-47
6/25/2022,31881,RoyJ,Santee_Gold,"29'3""""",150,1,14.05220014,95,98,,0,,,,,9.245452,-3.0470836,-2.8237128,2.9646173,7.4066205,5.1511335,5.146974,7.5348754,7.080332,2.5097635,132,230,-54
6/25/2022,31882,Santee Gold,Santee_Gold,"29'3""""",150,1,9.297394461,94,96,,0,,,,,9.877059,-3.2641435,-2.97373,1.9945681,6.9502177,3.9285476,4.122812,9.357041,7.6313953,2.4421349,132,228,-52
6/25/2022,31883,Carolina Gold,Santee_Gold,"29'3""""",150,1,3.966161795,90,92,,60,,,,,10.046103,-2.033215,-1.906556,2.8340256,7.871778,5.1697664,5.8805885,9.34781,7.270854,2.8389351,132,224,-48
6/25/2022,31884,Charleston Gold,Santee_Gold,"29'3""""",150,2,6.544310351,88,91,,60,,,,,9.561508,-3.2698548,-3.044848,2.0108,7.419906,4.354679,4.6371126,9.146149,7.612053,2.4077277,132,223,-47
6/25/2022,31885,Carolina Gold,Santee_Gold,"29'3""""",150,2,3.447090728,90,92,,30,,,,,10.530548,-1.4536918,-1.4020185,3.525263,7.6058917,5.7626996,6.3247714,8.891805,7.0380774,3.0438063,132,224,-48
6/25/2022,31886,RoyJ,Santee_Gold,"29'3""""",150,2,14.41641023,95,98,,0,,,,,10.5538845,-2.1881053,-2.4395018,2.4311702,6.261432,4.7438574,5.808615,7.7265506,8.75677,1.9533209,132,230,-54
6/25/2022,31887,Santee Gold,Santee_Gold,"29'3""""",150,2,9.360485971,94,96,,0,,,,,9.80934,-3.272263,-3.0196655,1.8383912,7.012942,4.084018,4.377006,9.082804,7.890881,2.2080944,132,228,-52
6/25/2022,31888,Charleston Gold,Santee_Gold,"29'3""""",150,3,6.81388317,87,91,,50,,,,,9.618982,-3.341755,-3.0598447,2.0672224,7.3521967,4.151433,4.286295,9.3974285,7.46153,2.5879412,132,223,-47
6/25/2022,31889,Santee Gold,Santee_Gold,"29'3""""",150,3,9.211360582,94,96,,0,,,,,10.047232,-3.1176298,-3.070015,1.9350582,7.15454,4.1384463,4.361962,9.535378,7.6204305,2.4609852,132,228,-52
6/25/2022,31890,Carolina Gold,Santee_Gold,"29'3""""",150,3,2.733009538,91,93,,60,,,,,10.339856,-2.7262266,-2.8127825,2.0239356,7.0697575,4.118742,4.5220475,9.84157,7.750035,2.5365322,132,225,-49
6/25/2022,31891,RoyJ,Santee_Gold,"29'3""""",150,3,14.94408468,95,98,,0,,,,,9.010079,-2.9879696,-3.2110422,3.6499474,8.235535,5.4639435,4.4295278,7.9026666,6.29411,2.8039708,132,230,-54
6/25/2022,31892,Santee Gold,Santee_Gold,"42'3""""",200,1,9.52395034,94,96,,0,,,,,9.939898,-3.174397,-2.956553,2.01474,6.895122,3.8422394,4.0095882,9.550471,7.5987864,2.4705393,132,228,-52
6/25/2022,31893,Charleston Gold,Santee_Gold,"42'3""""",200,1,4.906798866,88,91,,70,,,,,9.714008,-3.3492303,-2.997165,2.104637,7.137942,3.9791272,4.0001664,9.409717,7.3996053,2.575599,132,223,-47
6/25/2022,31894,Carolina Gold,Santee_Gold,"42'3""""",200,1,4.109551592,89,92,,75,,,,,9.873281,-3.023976,-2.8281965,1.96424,6.9135747,3.9228222,4.356877,9.501997,7.7687807,2.4115942,132,224,-48
6/25/2022,31895,RoyJ,Santee_Gold,"42'3""""",200,1,12.78463433,96,99,,0,,,,,9.863815,-2.532558,-2.8287203,2.7054925,6.698144,4.7217007,5.445549,7.740503,8.132909,2.1165688,132,231,-55
6/25/2022,31896,Santee Gold,Santee_Gold,"42'3""""",200,2,8.850018293,94,96,,0,,,,,9.6819,-2.9626267,-2.9326088,1.9957331,7.462532,4.408643,4.9398036,9.084134,7.9491153,2.2762003,132,228,-52
6/25/2022,31897,RoyJ,Santee_Gold,"42'3""""",200,2,15.05879652,96,99,,0,,,,,11.400174,-2.1469254,-2.1083827,2.0163298,5.446358,4.435166,5.5091624,7.695932,9.739254,1.6730819,132,231,-55
6/25/2022,31898,Carolina Gold,Santee_Gold,"42'3""""",200,2,2.606826516,90,92,,60,,,,,10.4872265,-1.8931923,-1.599094,2.7199075,7.850555,5.214859,5.7888684,9.467747,7.3857226,2.81127,132,224,-48
6/25/2022,31899,Charleston Gold,Santee_Gold,"42'3""""",200,2,4.780615844,89,92,,50,,,,,9.7482,-3.1741996,-2.6270216,2.2094123,7.8106174,4.6541257,4.7698874,9.570914,7.0744066,3.061777,132,224,-48
6/25/2022,31900,Carolina Gold,Santee_Gold,"42'3""""",200,3,11.66332612,91,94,,60,,,,,10.090484,-2.604957,-2.223658,1.923759,7.2133694,4.2946935,5.005124,9.264551,8.035114,2.3535473,132,226,-50
6/25/2022,31901,RoyJ,Santee_Gold,"42'3""""",200,3,5.663896996,98,100,,0,,,,,9.869086,-1.1293538,-1.4282454,5.086569,7.042433,5.983473,6.212111,7.5799017,6.5583653,3.0355272,132,232,-56
6/25/2022,31902,Charleston Gold,Santee_Gold,"42'3""""",200,3,6.415259534,89,92,,40,,,,,11.02501,-0.817978,-2.2644982,3.2596393,6.1762204,4.673446,6.5537267,9.521936,8.151066,2.9110885,132,224,-48
6/25/2022,31903,Santee Gold,Santee_Gold,"42'3""""",200,3,8.987672498,95,98,,0,,,,,9.689103,-3.1618133,-2.9926405,2.038877,7.5114865,4.172692,4.386896,9.494368,7.536024,2.510903,132,230,-54
6/25/2022,31904,Tiara,Tiara,"16'3""""",75,1,5.259584692,78,80,,0,,,,,10.342723,-1.9829473,-1.8819852,3.08799,7.9062047,5.6950293,6.1662593,8.77775,7.0813403,2.705082,133,213,-37
6/25/2022,31905,IAC600,Tiara,"16'3""""",75,1,2.414705731,71,73,,0,,,,,10.502831,-2.471982,-1.7099313,2.1585646,6.1282296,4.5869417,5.5740967,7.7337976,8.54353,1.9688159,133,206,-30
6/25/2022,31906,Scarlett,Tiara,"16'3""""",75,1,10.02303626,84,87,,0,,,,,10.579721,-2.8592086,-2.8683996,2.076333,7.5980043,5.0274005,4.995654,9.083106,7.695492,2.2698836,133,220,-44
6/25/2022,31907,Sierra,Tiara,"16'3""""",75,1,6.357960339,87,90,,0,,,,,11.09482,-1.4392475,-1.3164973,2.6287668,5.0191197,4.3355556,5.787695,7.1685467,9.178289,1.5026151,133,223,-47
6/25/2022,31908,Tiara,Tiara,"16'3""""",75,2,5.698361386,78,80,,0,,,,,10.270623,-2.9010968,-2.1685126,1.9739014,6.8501663,4.7142844,5.2236238,8.0442095,8.175438,2.0224934,133,213,-37
6/25/2022,31909,Sierra,Tiara,"16'3""""",75,2,6.650478135,92,91,,0,,,,,11.3687,-1.4958159,-1.33813,2.386862,4.7964272,4.172555,5.688672,7.3590755,9.701301,1.4672093,133,224,-48
6/25/2022,31910,IAC600,Tiara,"16'3""""",75,2,3.725300171,71,73,,0,,,,,10.685118,-2.4037817,-1.7332596,2.1099672,5.3486,4.1104555,5.2180986,7.502836,9.010909,1.5991678,133,206,-30
6/25/2022,31911,Scarlett,Tiara,"16'3""""",75,2,9.807949643,84,87,,0,,,,,10.711127,-2.797782,-2.6507697,2.0955257,7.239127,4.9612975,4.887519,8.455396,8.064482,2.0088196,133,220,-44
6/25/2022,31912,IAC600,Tiara,"16'3""""",75,3,4.066570934,70,72,,0,,,,,10.42057,-3.0348704,-2.2631507,1.9025453,5.9083204,4.1195226,4.722559,7.813508,8.701514,1.7271502,133,205,-29
6/25/2022,31913,Tiara,Tiara,"16'3""""",75,3,5.787263854,77,79,,0,,,,,10.2951565,-2.625093,-2.3555965,2.2486968,7.4876757,5.0287704,5.352601,8.653289,7.943154,2.310355,133,212,-36
6/25/2022,31914,Scarlett,Tiara,"16'3""""",75,3,10.80595154,84,87,,0,,,,,10.587516,-2.6576638,-2.6241314,2.1738834,7.6059923,4.8856664,4.889897,9.273664,7.662866,2.358665,133,220,-44
6/25/2022,31915,Sierra,Tiara,"16'3""""",75,3,6.796737033,87,90,,0,,,,,10.894483,-2.174382,-1.8402861,2.1335688,6.3816485,4.8204684,5.8139243,8.077351,8.717129,2.0795615,133,223,-47
6/25/2022,31916,Scarlett,Tiara,"29'3""""",150,1,10.5076981,88,90,,0,,,,,10.075296,-2.735679,-2.883542,2.0873086,7.53247,4.495084,4.868571,9.545858,7.7394943,2.3483086,133,223,-47
6/25/2022,31917,IAC600,Tiara,"29'3""""",150,1,2.701487884,72,74,,0,,,,,10.409605,-2.5643334,-1.6708591,2.1099558,6.6180964,4.8686705,5.7551003,7.9410844,8.2872,2.2314086,133,207,-31
6/25/2022,31918,Tiara,Tiara,"29'3""""",150,1,6.403845483,78,80,,0,,,,,10.415257,-2.420056,-2.224378,2.6103666,7.7804236,5.4874954,5.765563,8.749252,7.3808722,2.6008852,133,213,-37
6/25/2022,31919,Sierra,Tiara,"29'3""""",150,1,6.727909317,88,91,,0,,,,,10.948402,-2.2677622,-1.8241096,1.9550343,5.0941343,3.9064147,5.0752096,7.667266,9.590776,1.4178599,133,224,-48
6/25/2022,31920,IAC600,Tiara,"29'3""""",150,2,3.504477913,72,74,,0,,,,,10.561209,-2.4532194,-1.6993561,2.1626198,5.4759846,4.216168,5.33216,7.4916887,8.875286,1.7005502,133,207,-31
6/25/2022,31921,Sierra,Tiara,"29'3""""",150,2,6.957335039,90,92,,0,,,,,11.274852,-1.2399849,-0.8601531,2.805311,5.3735833,4.9587517,6.5569606,7.241626,8.993175,2.0725832,133,225,-49
6/25/2022,31922,Tiara,Tiara,"29'3""""",150,2,6.025293041,79,81,,0,,,,,10.419001,-2.6939728,-2.287156,2.0853758,7.2664733,5.04764,5.5277696,8.386097,8.000583,2.2306435,133,214,-38
6/25/2022,31923,Scarlett,Tiara,"29'3""""",150,2,10.0287719,88,90,,0,,,,,10.029393,-2.8462954,-2.7632031,2.3573437,7.704433,5.1119137,5.3369617,8.747905,7.5040746,2.4413066,133,223,-47
6/25/2022,31924,IAC600,Tiara,"29'3""""",150,3,3.467196233,71,73,,0,,,,,10.429721,-2.6162982,-1.8675437,2.1031952,6.0699644,4.472584,5.3820033,7.6975827,8.600883,1.8935956,133,206,-30
6/25/2022,31925,Tiara,Tiara,"29'3""""",150,3,5.440257448,78,80,,0,,,,,10.133486,-1.9288565,-1.6399394,3.2095852,7.9021525,5.875316,6.508247,8.717542,6.874439,2.996322,133,213,-37
6/25/2022,31926,Scarlett,Tiara,"29'3""""",150,3,10.41305999,88,90,,0,,,,,10.077005,-2.032293,-2.5558205,3.3313923,8.04314,5.443144,5.719096,9.224068,6.950759,2.8289108,133,223,-47
6/25/2022,31927,Sierra,Tiara,"29'3""""",150,3,3.283655655,91,93,,0,,,,,10.881261,-1.1352307,-1.5178303,3.693966,6.8019724,5.8176637,6.646831,8.19631,7.465719,2.8692145,133,226,-50
6/25/2022,31928,IAC600,Tiara,"42'3""""",200,1,2.480665626,72,74,,0,,,,,10.379275,-2.6218069,-1.7030442,2.0738504,5.8603,4.321688,5.3412166,7.6234403,8.69951,1.8290402,133,207,-31
6/25/2022,31929,Sierra,Tiara,"42'3""""",200,1,6.573046954,89,92,,0,,,,,10.733437,-1.9035337,-1.702183,2.3699565,5.4658437,4.3117347,5.6879296,7.4573617,9.034129,1.6288875,133,225,-49
6/25/2022,31930,Scarlett,Tiara,"42'3""""",200,1,11.12714755,88,90,,0,,,,,9.759259,-3.2358806,-2.976538,1.9473727,6.7968545,3.911683,4.223459,8.966557,7.919967,2.1312177,133,223,-47
6/25/2022,31931,Tiara,Tiara,"42'3""""",200,1,6.033896506,79,82,,0,,,,,10.301553,-2.4901738,-2.252032,2.4294739,7.648359,5.2561,5.599881,8.574002,7.788314,2.4071667,133,215,-39
6/25/2022,31932,Scarlett,Tiara,"42'3""""",200,2,10.48475552,88,91,,0,,,,,10.131824,-2.4407094,-2.222037,2.5135682,7.720615,5.263178,5.7683845,8.577163,7.7831564,2.4984086,133,224,-48
6/25/2022,31933,Tiara,Tiara,"42'3""""",200,2,5.695493565,80,82,,0,,,,,10.452828,-1.9255874,-1.5901214,2.8430128,7.5644035,5.6860037,6.50631,8.596443,7.4894023,2.8503337,133,215,-39
6/25/2022,31934,Sierra,Tiara,"42'3""""",200,2,6.441127163,89,92,,0,,,,,11.184193,-1.9391098,-1.5827138,2.1163821,4.7206817,3.9887435,5.4053144,7.380664,9.856503,1.3474114,133,225,-49
6/25/2022,31935,IAC600,Tiara,"42'3""""",200,2,4.112456078,72,74,,0,,,,,10.902563,-2.1036,-1.5507969,2.2011044,4.581502,3.7887988,5.214503,7.359122,9.528109,1.3902007,133,207,-31
6/25/2022,31936,Tiara,Tiara,"42'3""""",200,3,4.482405056,79,82,,0,,,,,10.187557,-2.638154,-1.8937154,1.7882768,7.093215,4.514728,5.5209136,9.067893,8.038303,2.5647955,133,215,-39
6/25/2022,31937,IAC600,Tiara,"42'3""""",200,3,3.667943741,72,74,,0,,,,,10.124712,-2.572223,-1.8605899,2.2100236,6.826911,4.8425913,5.7814054,8.01704,8.194872,2.292518,133,207,-31
6/25/2022,31938,Sierra,Tiara,"42'3""""",200,3,6.088385115,89,91,,0,,,,,11.254586,-1.681054,-1.7704557,2.1638553,5.8023343,4.471609,5.6401,7.826922,9.42903,1.6018503,133,224,-48
6/25/2022,31939,Scarlett,Tiara,"42'3""""",200,3,10.08326051,90,92,,0,,,,,10.1735115,-3.1457112,-2.8766127,1.9817545,7.1833463,4.2004156,4.2110887,9.56782,7.515003,2.5800872,133,225,-49
7/19/2022,31823,EMBRAPA 1200,Mini_Core,"29'3""""",130,1,5.203088607,87,90,,0,,,,,10.391082,-1.735176,-2.8380477,3.3837295,7.3096538,5.337517,6.127102,9.386993,6.981128,3.4274151,132,222,-22
7/19/2022,31825,M-202,Mini_Core,"16'3""""",130,1,7.284553476,79,82,,0,,,,,9.697349,-3.07138,-3.6453216,3.1100101,8.068334,5.0962033,4.4640336,9.349396,6.2786865,3.1189182,132,214,-14
7/19/2022,31828,WAB462-10-3-1,Mini_Core,"29'3""""",130,1,3.382021934,80,82,,0,,,,,10.115395,-2.8613515,-3.4634051,2.8041553,7.8457737,4.869196,4.541274,9.446876,6.8611283,2.9672267,132,214,-14
7/19/2022,31829,Hybrid,Mini_Core,"29'3""""",130,1,18.47163849,83,86,,0,,,,,8.980587,-2.4691386,-3.2457693,3.9749534,8.12061,5.560613,5.177015,8.749086,5.7032337,3.4329805,132,218,-18
7/19/2022,31831,Jefferson,Mini_Core,"16'3""""",130,1,6.503932455,77,79,,0,,,,,9.183564,-2.6400924,-3.4561362,4.030306,8.276127,5.656014,4.8163934,8.55988,5.822277,3.1424978,132,211,-11
7/19/2022,31832,EMBRAPA 1200,Mini_Core,"16'3""""",130,2,7.024155281,88,91,,0,,,,,9.936979,-2.0492945,-2.6703207,3.9487004,8.074032,5.786604,5.445117,8.703929,6.461604,3.0076265,132,223,-23
7/19/2022,31833,Hybrid,Mini_Core,"22'9""""",130,2,18.47163849,83,86,,0,,,,,8.791117,-3.3305576,-3.6986244,3.5142288,8.29206,5.1119556,4.145262,8.88666,5.783227,3.1462526,132,218,-18
7/19/2022,31835,Jefferson,Mini_Core,"29'3""""",130,2,6.764043868,78,80,,0,,,,,9.17219,-2.3015103,-3.061174,4.407712,8.112934,5.7030225,4.820907,8.371114,5.7744284,3.1546397,132,212,-12
